,BoxOffice,Runtime,Title,Year,imdbVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,Adj_Score
10076,17993.668545622997,100,Star Crossed,2009,1702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Portugal,1,2.4364884844945527
10077,20376.132617961,87,Off the Lip,2004,2038,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,5.728089641242106
10078,23592.520446417002,86,The Apple,1998,4821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iran, France",2,4.56141389600191
10079,18536.674131762004,89,All Hat,2007,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Canada,1,6.189797478840537
10080,25113.012592514,100,Glory Daze,1995,6383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,11.805556527268982
10081,12459.929294442,76,Porto,2016,1386,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Portugal, France, Poland, USA",4,5.029973986767895
10082,16867.987420154,86,17 Girls,2011,3922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,2.8630166142288824
10083,174478.34270799998,89,Kung Fu Joe,2009,1490,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.6778726164238682
10084,16589.413115494994,88,Trade of Innocents,2012,1674,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Thailand",2,8.602754818154263
10085,20730.151486044,83,Khachaturian,2003,2153,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,2.840999131764616
10086,18390.312709482,100,The Education of Charlie Banks,2007,6128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,9.055328745975276
10087,16364.459465868003,76,Cheatin',2013,1349,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.898711231702254
10088,16101.873725178,98,Of Mind and Music,2014,838,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,6.102655410170236
10089,12569.139935676001,90,Barefoot,2014,20990,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,11.952176461096048
10090,6123.723946560001,89,I'm Not Jesus Mommy,2010,1491,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,1.9020041371473735
10091,18795.054107676002,94,My First Wedding,2006,2669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Canada, UK",2,4.708379342679047
10092,15967.273042542,77,Zombeavers,2014,14865,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.245363311166934
10093,10823.493184125,94,I Declare War,2012,3365,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,1,2.858995099532501
10094,23509.865327502,93,Dry Cleaning,1997,3877,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Spain",2,9.472923531370917
10095,21288.999434472003,119,Millennium Mambo,2001,6236,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Taiwan, France",2,5.190120995197251
10096,15863.645503183001,85,Argentina,2015,544,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Argentina, France, Spain",3,5.468275707675187
10097,17435.215766785,110,Chocolate,2008,17568,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Thailand,1,4.2820009813410875
10098,15308.756486418,98,6 Below: Miracle on the Mountain,2017,4099,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,USA,1,8.197655325685664
10099,15726.838544179998,122,Jayne Mansfield's Car,2012,3436,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Russia",2,21.880557947988237
10100,16322.819186685,115,Horses of God,2012,2170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Belgium, Tunisia, Morocco",4,3.0342133773041313
10101,16070.318156903999,97,Last Passenger,2013,5929,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,UK,1,5.152711493509084
10102,13987.114953926999,121,The Farthest,2017,2398,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Ireland,1,3.2042376658744653
10103,23259.307744080004,96,The Break,1997,3284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"UK, Spain, Germany, Ireland, Japan",5,12.910017326805642
10104,10098.622088435,97,Kiss of the Damned,2012,5069,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,USA,1,5.089292411739329
10105,17310.720457167,113,Lion's Den,2008,4125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Argentina, South Korea, Brazil, Spain",4,6.31815654181856
10106,16178.50594423,88,30 Beats,2012,1675,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"France, USA",2,4.18711136129657
10107,22793.536555452003,95,La Cucaracha,1998,3126,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,7.291398111602542
10108,15101.379477806999,83,Last Men in Aleppo,2017,2211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Denmark, Syria",2,3.053397359590553
10109,20854.7632678,87,The Next Big Thing,2001,2580,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,5.314269982845681
10110,15586.972701126,97,Buzzard,2014,2097,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.837846814693873
10111,19971.530190612,126,Who Killed Bambi?,2003,3347,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,France,1,3.7307734893660833
10112,24107.430087488,91,Carmen Miranda: Bananas Is My Business,1995,3454,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"UK, Brazil",2,2.8483346090441257
10113,50470.052855555994,112,The Wanderers,1979,14103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,10.332967297333573
10114,15443.289303825,89,Antarctica: Ice & Sky,2015,797,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,3.2889972245270545
10115,16767.173692313998,104,The Two Escobars,2010,2378,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Colombia,1,2.9342774525279114
10116,18118.873746974,86,Opal Dream,2006,2561,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Australia, UK",2,5.17961155842395
10117,15629.6488896,77,The Unbelievers,2013,6874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.456787617517957
10118,19267.409623437,100,A Silent Love,2004,2116,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Canada, Mexico",2,3.212611927025645
10119,23863.501658051002,91,The Journey of August King,1995,4074,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,12.640172237925418
10120,20202.120164097003,101,The Anarchist Cookbook,2002,3559,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,2.813431778023942
10121,15586.23319824,153,Justice Is Mind,2013,782,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,2.6668392625175494
10122,15333.795226643999,89,Gone Doggy Gone,2014,757,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.705199398800851
10123,12651.056971416001,79,Peep World,2010,4498,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.829051129971737
10124,11983.816207643998,101,A Wedding Invitation,2013,1028,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"China, South Korea",2,4.7758786623948914
10125,15568.866921696,104,Exhibition,2013,1468,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,6.792019045071855
10126,22228.817844168,103,Savior,1998,12186,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1,9.95137106075877
10127,16817.437154907002,97,Daddy Cool,2008,1925,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,7.890356969851666
10128,23705.860836306,90,A Modern Affair,1995,3399,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,7.815481312906978
10129,17408.471501687003,93,Full of It,2007,4683,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, South Africa, Italy",3,7.220147965668471
10130,14983.952863772005,97,Brother Nature,2016,1312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.051623369446931
10131,18999.602136837,89,Crutch,2004,2564,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,2.376467766312965
10132,14831.141415942002,90,Shangri-La Suite,2016,835,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.758431933255375
10133,9239.352400535,85,Gayby,2012,3174,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,2.660060812299534
10134,17147.460298621,87,Ripple Effect,2007,2191,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,12.80838154563598
10135,12545.860794166001,100,6 Month Rule,2011,1558,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.571846307359878
10136,17633.378757008002,78,Lights in the Dusk,2006,7104,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Finland, Germany, France",3,4.654134212147205
10137,10004.060681628,94,Il Futuro,2013,1589,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Italy, Chile, Germany, Spain",4,6.114578876346787
10138,19684.480793328,100,I'm Losing You,1998,3179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,10.452186682322688
10139,18723.760425639,92,Marebito,2004,6299,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Japan,1,2.7619066197263518
10140,2183.133085676,96,Abracadabra,2017,1565,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spain, France, Belgium",3,4.508985763293673
10141,17007.197268936,90,And Then Came Love,2007,2009,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,4.165099167102503
10142,18654.130479123,90,Up for Grabs,2004,2200,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.9501664975885724
10143,2518.936514427,97,The Hallow,2015,13448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"UK, USA, Ireland",3,5.453114544646111
10144,17406.31262475,86,Cut Sleeve Boys,2006,2116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, Hong Kong",2,2.276758607151393
10145,15278.476027545,86,Falling Away,2012,943,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.1299252819076044
10146,17357.386773048,89,Live Free or Die,2006,4075,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.570104743732076
10147,15209.567393028,96,Sympathy for Delicious,2010,2781,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,13.087295595129476
10148,14751.593861274,93,13 Sins,2014,28709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,6.5583615237539785
10149,17317.242484472,103,Poultrygeist: Night of the Chicken Dead,2006,8665,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,USA,1,2.8284483446868007
10150,12141.198088824,90,The Pretty One,2013,9346,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.119088600655498
10151,3722.830712447,79,The Day He Arrives,2011,2692,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1,5.706454902552278
10152,17233.190380266,82,The Architect,2006,2743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,11.650773654069447
10153,15445.643460248999,92,Dorfman in Love,2011,2241,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,3.8928678394427663
10154,16176.971747561996,87,Don McKay,2009,3427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,7.04698064812243
10155,17206.845690888,78,Full Grown Men,2006,1999,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.833948367969825
10156,14637.290106972,96,Amour Fou,2014,1734,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austria, Luxembourg, Germany",3,4.437172892294501
10157,14354.791247534002,100,After Love,2016,1743,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Belgium",2,6.4990309683427805
10158,16077.512201517,71,Laila's Birthday,2008,1747,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palestine, Tunisia, Netherlands",3,2.7264041276112243
10159,9257.438431039,119,Tikkun,2015,713,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Israel,1,3.60226724776763
10160,10502.97486398,87,Red Trees,2017,166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,1.6899543181966479
10161,17142.86573097,100,Poison Friends,2006,2172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,3.7167057307886164
10162,20720.979399732,101,Soft Fruit,1999,3168,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Australia, USA",2,3.266144825515262
10163,14070.684793218,91,The Boy Downstairs,2017,228,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,2.8735824252697375
10164,15410.212135974,97,Reuniting the Rubins,2010,1466,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,5.662068744889187
10165,14922.650246529998,111,Dysfunctional Friends,2012,1564,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.7248208237430216
10166,17491.747679070002,84,Duane Hopwood,2005,3961,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.43743552057089
10167,15915.254233499998,94,Handsome Harry,2009,3269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,9.749715355344136
10168,9465.052533185999,101,The Monk,2011,4291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"Spain, France",2,8.394314579817522
10169,19774.991203965,97,Looking for an Echo,2000,2791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,9.153276928681679
10170,15783.891188267,102,The Escapist,2008,17051,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, Ireland",2,9.499611100208538
10171,13067.423807934,85,Benda Bilili!,2010,1850,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"The Democratic Republic Of Congo, France",2,3.021381014045139
10172,14745.288169925,85,War of the Worlds: Goliath,2012,1806,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Malaysia, Japan, USA",3,3.672760146047289
10173,14258.058024942,96,A Long Way Down,2014,29148,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, Germany",2,15.306716736528887
10174,17263.875910638002,96,One Last Thing...,2005,5642,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,7.267489005352348
10175,21005.865327140004,92,Hugo Pool,1997,4705,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,6.8413941564038865
10176,6105.167207328001,99,Violet Tendencies,2010,1650,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,3.9011248337892233
10177,10508.467580081999,117,Camp X-Ray,2014,36397,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1,3.735239136432546
10178,15599.497191946,97,Sherman's Way,2008,1920,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,5.977232418306812
10179,19497.421702476,82,The Specials,2000,4540,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,7.979493663499486
10180,15580.705447098,98,Kicking It,2008,1753,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,5.975310238092378
10181,6412.761094158001,92,Days and Nights,2014,1404,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.862246702627774
10182,15537.249537136999,90,Harold,2008,3187,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,7.448673381302374
10183,10787.713910676,75,Red Obsession,2013,1835,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"Australia, China, France, UK, Hong Kong",5,7.404256739455447
10184,26785.459284927998,104,Red Surf,1989,4508,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,7.869672123139941
10185,21784.302188088,130,All Things Fair,1995,8036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"Denmark, Sweden",2,3.0471703973528967
10186,12268.138297647,97,The Trouble with Bliss,2011,3254,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.983725049864969
10187,5861.6100049080005,88,Under the Boardwalk: The Monopoly Story,2010,1504,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,3.4748894810029496
10188,15907.047244798001,98,My Mexican Shivah,2007,1739,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mexico, USA",2,2.7603964918772737
10189,15077.350626,133,Norwegian Wood,2010,11136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Japan,1,4.222503830272169
10190,11147.961093623999,105,Bloodworth,2010,2718,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,12.050295330822314
10191,13376.332918615,80,Like Me,2017,565,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,4.870026582629371
10192,15805.813927721001,85,Skid Marks,2007,2147,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.43072962094306
10193,14275.994724994998,75,K2: Siren of the Himalayas,2012,1487,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.950166497588573
10194,13791.278490795,90,A Green Story,2012,1019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Greece",2,7.794866306581217
10195,11231.679184404,85,Alien Abduction,2014,7749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1,1.9288964426372508
10196,23900.29947852001,98,J'entends plus la guitare,1991,4154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,4.578487811611141
10197,13182.368353347,93,Permanent,2017,1413,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,5.620228994581977
10198,15069.804884043,67,The Art of Being Straight,2008,1995,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,2.1128512010817264
10199,9572.319866482,95,Junction 48,2016,776,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Israel, Germany, USA",3,3.0399657432231337
10200,16033.879759058,94,Christmas at Maxwell's,2006,1768,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.4661054797655426
10201,11138.518333156,93,In Search of Fellini,2017,1446,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,6.207204052741789
10202,14994.637904651001,93,Lake City,2008,2132,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.080221903583393
10203,13609.298677691999,115,Yakuza Apocalypse,2015,3564,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Japan, France",2,5.465219995616996
10204,27266.015367296,83,Diamond's Edge,1988,4446,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,3.354658551467651
10205,12837.784159938,111,Virginia,2010,2895,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,12.07220116387209
10206,21697.919564888,94,War of the Buttons,1994,7041,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, France, Japan, USA",4,3.033071924789099
10207,28227.313780596007,87,The Time Guardian,1987,5110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Australia,1,6.36790748127299
10208,13545.52901448,90,Concerning Violence,2014,1079,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Sweden, Finland, Denmark, USA",4,3.865849018884611
10209,13747.578669143999,99,Special ID,2013,4196,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China,1,5.317658412234981
10210,14840.780493708,88,August,2008,5267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,11.405702831400708
10211,12937.689423846,96,Bhopal: A Prayer for Rain,2014,2296,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"UK, India",2,8.8896006768317
10212,18017.944100001998,80,Lansdown,2001,2510,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.7457403954369854
10213,17321.852912364,96,Gory Gory Hallelujah,2003,2298,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,2.2372291098232897
10214,19116.901823526,105,Buddy Boy,1999,3621,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,8.04972063219288
10215,10690.153850405999,93,Around June,2008,1560,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.9747152994740618
10216,118252.81203527,105,Dial M for Murder,1954,144273,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,6.294616626378319
10217,13230.309765916003,86,My Art,2016,319,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,3.567960277358518
10218,16250.105486307,100,Daltry Calhoun,2005,3957,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,6.597091636778902
10219,14706.889311666,98,Jake's Corner,2008,1552,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.70818759546661
10220,20154.5396,125,Hit Me,1996,3518,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,6.791820926869763
10221,12897.680441723,87,The Ones Below,2015,7949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,UK,1,4.875337885748234
10222,12532.646466168004,102,"Kiki, Love to Love",2016,3949,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Spain,1,2.9184237539396616
10223,13655.778270779998,94,For Ellen,2012,2493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.430715364326353
10224,13409.386613302,100,America the Beautiful 2: The Thin Commandments,2011,1056,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,5.290185982647008
10225,13023.750843332002,100,Rebirth,2016,3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,4.479729537384402
10226,7157.275849084999,98,Grassroots,2012,1837,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,8.975864437956448
10227,15980.802487251001,80,Backseat,2005,1903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.9985964015400104
10228,16484.889837663002,99,The Dust Factory,2004,3356,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,6.079618229732124
