,BoxOffice,Director,Runtime,Title,Writer,Year,imdbRating,imdbVotes,Internet_Movie_Database,Rotten_Tomatoes,Metacritic,First_actor,Second_actor,Third_actor,Forth_actor,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count
5462,15184733.438882878,Tony Scott,97,The Hunger,Ivan Davis,1983,6.7,25017,6.7,4.8,5.7568928771733034,Catherine Deneuve,David Bowie,Susan Sarandon,Cliff De Young,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2
5463,12785178.088560255,Ernest Thompson,95,1969,Ernest Thompson,1988,5.8,7440,5.8,5.5,5.7568928771733034,Robert Downey Jr.,Kiefer Sutherland,Bruce Dern,Mariette Hartley,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,USA,1
5464,7077574.903623581,Craig Gillespie,106,Lars and the Real Girl,Nancy Oliver,2007,7.3,127935,7.3,8.1,7.0,Ryan Gosling,Emily Mortimer,Paul Schneider,R.D. Reid,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Canada",2
5465,9576548.805814432,Bruce Beresford,103,Last Dance,Steven Haft,1996,5.8,6680,5.8,3.2,5.7568928771733034,Sharon Stone,Rob Morrow,Randy Quaid,Peter Gallagher,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
5466,9354691.867935153,Pat O'Connor,110,Inventing the Abbotts,Sue Miller,1997,6.4,13383,6.4,3.1,4.9,Joaquin Phoenix,Billy Crudup,Will Patton,Kathy Baker,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
5467,7236955.174415387,Doug Lefler,101,The Last Legion,Jez Butterworth,2007,5.4,33633,5.4,1.6,3.7,Colin Firth,Ben Kingsley,Aishwarya Rai Bachchan,Peter Mullan,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"UK, France, Slovakia, Tunisia, Italy",5
5468,12097119.668448124,Jonathan Kaplan,95,Immediate Family,Barbara Benedek,1989,6.1,5323,6.1,6.0,5.7568928771733034,Glenn Close,James Woods,Mary Stuart Masterson,Kevin Dillon,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2
5469,9308092.884920236,Jim Kouf,111,Gang Related,Jim Kouf,1997,6.5,10035,6.5,5.3,5.7568928771733034,Jim Belushi,Tupac Shakur,Lela Rochon,Dennis Quaid,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1
5470,5584502.9243005235,Sean Baker,111,The Florida Project,Sean Baker,2017,7.6,61630,7.6,9.6,9.2,Brooklynn Prince,Christopher Rivera,Aiden Malik,Josie Olivo,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5471,13616221.1959,Russell Mulcahy,116,Highlander,Gregory Widen,1986,7.2,114904,7.2,6.8,2.4,Christopher Lambert,Roxanne Hart,Clancy Brown,Sean Connery,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1
5472,7156812.538288935,Alejandro Chomski,86,Feel the Noise,Albert Leon,2007,2.8,5055,2.8,1.2,3.6,Rosa Arredondo,Luis Cruz,Melonie Diaz,Charles Duckworth,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1
5473,14972601.974341035,Bill Forsyth,111,Local Hero,Bill Forsyth,1983,7.5,22979,7.5,10.0,5.7568928771733034,Burt Lancaster,Peter Riegert,Fulton Mackay,Denis Lawson,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1
5474,10049210.858066143,Tim Burton,127,Ed Wood,Rudolph Grey,1994,7.9,157880,7.9,9.2,7.0,Johnny Depp,Martin Landau,Sarah Jessica Parker,Patricia Arquette,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5475,7628164.174517618,Charles S. Dutton,111,Against the Ropes,Jackie Kallen,2004,5.3,8270,5.3,1.2,3.6,Meg Ryan,Omar Epps,Charles S. Dutton,Tony Shalhoub,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Germany",2
5476,9124499.980297375,Don Roos,105,The Opposite of Sex,Don Roos,1998,6.5,21970,6.5,8.0,7.0,Christina Ricci,Martin Donovan,Lisa Kudrow,Lyle Lovett,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5477,6191504.640482325,Matt Ross,118,Captain Fantastic,Matt Ross,2016,7.9,148355,7.9,8.2,7.2,Viggo Mortensen,George MacKay,Samantha Isler,Annalise Basso,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5478,9120689.68042124,Volker Schlöndorff,114,Palmetto,James Hadley Chase,1998,6.0,9898,6.0,3.9,4.3,Woody Harrelson,Elisabeth Shue,Gina Gershon,Rolf Hoppe,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Germany, USA",2
5479,12520838.228652032,Ferdinand Fairfax,97,The Rescue,Jim Thomas,1988,5.5,5191,5.5,5.940134117214773,5.7568928771733034,Edward Albert,Ellen Barber,Timothy Carhart,James Cromwell,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5480,7981648.33062466,Patricia Cardoso,90,Real Women Have Curves,Josefina Lopez,2002,7.0,8750,7.0,8.4,7.1,America Ferrera,Lupe Ontiveros,Ingrid Oliu,George Lopez,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5481,5969657.562000001,Sofia Coppola,90,The Bling Ring,Sofia Coppola,2013,5.6,76941,5.6,6.0,6.6,Katie Chang,Israel Broussard,Emma Watson,Claire Julien,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK, France, Germany, Japan",5
5482,13488985.686243668,Robert Harmon,97,The Hitcher,Eric Red,1986,7.3,42576,7.3,6.0,3.2,Rutger Hauer,C. Thomas Howell,Jennifer Jason Leigh,Jeffrey DeMunn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
5483,6329929.652043552,Pedro Pablo Ibarra,111,Pulling Strings,Georgina Garcia Riedel,2013,6.0,2304,6.0,5.8,5.7,Jaime Camil,Laura Ramsey,Omar Chaparro,Aurora Papile,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Mexico,1
5484,9972650.247291798,John Dahl,110,The Last Seduction,Steve Barancik,1994,7.1,21700,7.1,9.4,8.5,Linda Fiorentino,Bill Pullman,Michael Raysses,Zack Phifer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"UK, USA",2
5485,42352053.58553046,George A. Romero,96,Night of the Living Dead,John A. Russo,1968,7.9,108569,7.9,9.7,8.8,Duane Jones,Judith O'Dea,Karl Hardman,Marilyn Eastman,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1
5486,7498609.6247999985,Richard Linklater,80,Before Sunset,Richard Linklater,2004,8.1,200690,8.1,9.5,9.0,Ethan Hawke,Julie Delpy,Vernon Dobtcheff,Louise Lemoine Torrès,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
5487,11262233.44826016,Jean-Paul Rappeneau,137,Cyrano de Bergerac,Edmond Rostand,1990,7.6,23562,7.6,10.0,5.7568928771733034,Gérard Depardieu,Anne Brochet,Vincent Perez,Jacques Weber,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,France,1
5488,7074135.410200003,Lance Rivera,96,The Perfect Holiday,Lance Rivera,2007,4.4,4223,4.4,1.6,3.2,Morris Chestnut,Gabrielle Union,Faizon Love,Charlie Murphy,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
5489,5932952.011993199,Steve Gomer,108,All Saints,Steve Armour,2017,5.9,1121,5.9,9.4,6.3,John Corbett,Cara Buono,Myles Moore,Barry Corbin,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5490,5800174.0,Debra Granik,109,Leave No Trace,Debra Granik,2018,7.2,16522,7.2,10.0,8.8,Thomasin McKenzie,Ben Foster,Jeffery Rifflard,Derek John Drescher,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2
5491,13372015.422668586,Neil Jordan,104,Mona Lisa,Neil Jordan,1986,7.4,15924,7.4,9.7,5.7568928771733034,Bob Hoskins,Cathy Tyson,Michael Caine,Robbie Coltrane,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1
5492,6686041.856730085,Mike Mills,105,Beginners,Mike Mills,2010,7.2,83291,7.2,8.4,8.1,Ewan McGregor,Christopher Plummer,Mélanie Laurent,Goran Visnjic,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
5493,22428893.92117069,Louis Malle,110,Pretty Baby,Polly Platt,1978,6.6,14055,6.6,7.4,5.7568928771733034,Brooke Shields,Keith Carradine,Susan Sarandon,Frances Faye,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5494,9321144.03055056,Gilbert Adler,87,Bordello of Blood,William M. Gaines,1996,5.3,14992,5.3,1.2,5.7568928771733034,John Kassir,Dennis Miller,Erika Eleniak,Angie Everhart,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1
5495,6161393.396861932,Paul McGuigan,110,Victor Frankenstein,Max Landis,2015,6.0,45856,6.0,10.0,3.6,Daniel Radcliffe,Jessica Brown Findlay,Bronson Webb,James McAvoy,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"UK, Canada, USA",3
5496,9578802.264282558,Wesley Strick,99,The Tie That Binds,Michael Auerbach,1995,5.0,4264,5.0,0.8,5.7568928771733034,Daryl Hannah,Keith Carradine,Moira Kelly,Vincent Spano,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
5497,9303745.019604674,Jan Sverák,105,Kolya,Pavel Taussig,1996,7.8,16155,7.8,9.6,5.7568928771733034,Zdenek Sverák,Andrey Khalimon,Libuse Safránková,Ondrej Vetchý,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Czech Republic, UK, France",3
5498,6985745.30792807,Curtis Hanson,124,Lucky You,Eric Roth,2007,5.9,20887,5.9,2.9,4.9,Phyllis Somerville,Eric Bana,Horatio Sanz,Drew Barrymore,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"USA, Germany, Australia",3
5499,9817799.951441718,Michael Lehmann,92,Airheads,Rich Wilkes,1994,6.1,45020,6.1,2.1,4.6,Brendan Fraser,Steve Buscemi,Adam Sandler,Chris Farley,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1
5500,10480525.101066036,John Crowley,96,Closed Circuit,Steven Knight,2013,6.2,20613,6.2,4.3,5.0,Kate Lock,Katherine Press,Patrick Warner,Ricky Nixon,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"UK, USA",2
5501,6141566.356871724,J.C. Chandor,125,A Most Violent Year,J.C. Chandor,2014,7.0,58460,7.0,8.9,7.9,Oscar Isaac,Elyes Gabel,Jessica Chastain,Lorna Pruce,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"United Arab Emirates, USA",2
5502,7887704.449440816,Tom McCarthy,89,The Station Agent,Tom McCarthy,2003,7.7,64764,7.7,9.5,8.1,Peter Dinklage,Paul Benjamin,Jase Blankfort,Paula Garcés,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5503,11086011.061836625,Richard Stanley,94,Hardware,Steve MacManus,1990,6.0,15157,6.0,5.0,5.7568928771733034,Carl McCoy,Iggy Pop,Dylan McDermott,John Lynch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"UK, USA",2
5504,5728940.0,Michael Mason,105,God's Not Dead: A Light in Darkness,Michael Mason,2018,4.1,1993,4.1,1.2,3.3,Megan Alexander,Adeeja Rochele Anderson,Carrlyn Bathe,Lauren Taylor Berkman,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5505,13915750.040455095,Arthur Hiller,90,The Lonely Guy,Bruce Jay Friedman,1984,6.2,10480,6.2,4.8,5.7568928771733034,Steve Martin,Charles Grodin,Judith Ivey,Steve Lawrence,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5506,12720707.286603374,Emilio Estevez,109,Wisdom,Emilio Estevez,1987,5.7,7074,5.7,5.940134117214773,5.7568928771733034,Demi Moore,Emilio Estevez,Tom Skerritt,Veronica Cartwright,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5507,6710058.932921463,Don Michael Paul,93,Who's Your Caddy?,Don Michael Paul,2007,2.1,15763,2.1,0.6,1.8,Mick Partridge,Big Boi,Faizon Love,Sherri Shepherd,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1
5508,12713589.249269327,Jerry Belson,105,Surrender,Jerry Belson,1987,5.4,5075,5.4,1.3,5.7568928771733034,Sally Field,Michael Caine,Steve Guttenberg,Peter Boyle,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5509,9201908.161913794,Stephen Frears,108,Mary Reilly,Valerie Martin,1996,5.8,16069,5.8,2.6,4.4,Julia Roberts,John Malkovich,George Cole,Michael Gambon,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,"USA, UK",2
5510,6411322.777807891,David Cronenberg,99,A Dangerous Method,Christopher Hampton,2011,6.4,92078,6.4,7.7,7.6,Keira Knightley,Viggo Mortensen,Michael Fassbender,Vincent Cassel,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,"UK, Germany, Canada, Switzerland, USA",5
5511,14466291.142605426,Roger Spottiswoode,128,Under Fire,Clayton Frohman,1983,7.1,11003,7.1,8.9,5.7568928771733034,Nick Nolte,Ed Harris,Gene Hackman,Joanna Cassidy,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"USA, Mexico",2
5512,8958282.981785962,Martin Scorsese,134,Kundun,Melissa Mathison,1997,7.0,26492,7.0,7.7,7.4,Tenzin Thuthob Tsarong,Gyurme Tethong,Tulku Jamyang Kunga Tenzin,Tenzin Yeshi Paichang,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Monaco",2
5513,9429292.39018546,John Schlesinger,105,Cold Comfort Farm,Malcolm Bradbury,1995,7.3,9354,7.3,8.3,8.2,Eileen Atkins,Kate Beckinsale,Sheila Burrell,Stephen Fry,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1
5514,12146891.16807744,John Sayles,119,Eight Men Out,Eliot Asinof,1988,7.3,20942,7.3,8.6,7.1,John Cusack,Clifton James,Michael Lerner,Christopher Lloyd,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,USA,1
5515,9938253.512256993,Robert Greenwald,97,Hear No Evil,Randall M. Badat,1993,5.1,4496,5.1,1.1,5.7568928771733034,Marlee Matlin,D.B. Sweeney,Martin Sheen,John C. McGinley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
5516,5832254.482553188,Bharat Nalluri,104,The Man Who Invented Christmas,Susan Coyne,2017,7.0,6223,7.0,8.0,6.0,Dan Stevens,Mark Schrier,Patrick Joseph Byrnes,Miriam Margolyes,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland, Canada",2
5517,14881361.14880287,Hal Needham,99,Megaforce,Bob Kachler,1982,3.5,7896,3.5,0.0,5.7568928771733034,Barry Bostwick,Michael Beck,Persis Khambatta,Edward Mulhare,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"USA, Hong Kong",2
5518,8801083.712634992,Maya Angelou,112,Down in the Delta,Myron Goble,1998,6.8,4139,6.8,7.8,5.7568928771733034,Alfre Woodard,Al Freeman Jr.,Mary Alice,Esther Rolle,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5519,12619783.84481552,Robert Benton,83,Nadine,Robert Benton,1987,5.5,7807,5.5,4.5,5.7568928771733034,Jeff Bridges,Kim Basinger,Rip Torn,Gwen Verdon,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,USA,1
5520,6569376.796974703,Sngmoo Lee,100,The Warrior's Way,Sngmoo Lee,2010,6.3,24959,6.3,2.8,4.5,Dong-Gun Jang,Kate Bosworth,Geoffrey Rush,Danny Huston,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"New Zealand, South Korea",2
5521,5968977.448536118,Mike Mills,119,20th Century Women,Mike Mills,2016,7.3,29622,7.3,8.9,8.3,Annette Bening,Elle Fanning,Greta Gerwig,Billy Crudup,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5522,8315039.409478397,Marek Kanievska,89,Where the Money Is,E. Max Frye,2000,6.3,7397,6.3,4.7,4.9,Paul Newman,Linda Fiorentino,Dermot Mulroney,Susan Barnes,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, USA, UK, Canada",4
5523,7208574.500861265,Marcos Siega,95,Underclassman,Brent Goldberg,2005,4.1,6994,4.1,0.6,1.9,Nick Cannon,Adrian Young,Art Bonilla,Bart McCarthy,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
5524,7406524.0205325885,Ernest R. Dickerson,88,Never Die Alone,Donald Goines,2004,5.7,7105,5.7,2.6,3.8,DMX,Michael Ealy,Drew Sidora,Antwon Tanner,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5525,4526103.225756426,Dan Fogelman,106,Danny Collins,Dan Fogelman,2015,7.0,26982,7.0,7.7,5.8,Al Pacino,Annette Bening,Jennifer Garner,Bobby Cannavale,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1
5526,9855166.55767954,Thomas Carter,112,Swing Kids,Jonathan Marc Feldman,1993,6.8,17935,6.8,5.0,3.9,Robert Sean Leonard,Christian Bale,Frank Whaley,Barbara Hershey,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1
5527,8725651.876202742,Joe Chappelle,96,Phantoms,Dean R. Koontz,1998,5.4,20783,5.4,1.3,2.6,Peter O'Toole,Rose McGowan,Joanna Going,Liev Schreiber,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,"USA, Japan",2
5528,13220148.965706985,Robert Vincent O'Neill,93,Avenging Angel,Robert Vincent O'Neill,1985,4.8,5579,4.8,3.3,5.7568928771733034,Betsy Russell,Rory Calhoun,Susan Tyrrell,Ossie Davis,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1
5529,5919937.620247335,Eleanor Coppola,92,Paris Can Wait,Eleanor Coppola,2016,5.8,5726,5.8,4.5,4.8,Diane Lane,Arnaud Viard,Alec Baldwin,Elise Tielrooy,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Japan",2
5530,9829452.874940127,Eric Radomski,76,Batman: Mask of the Phantasm,Bob Kane,1993,7.9,40365,7.9,8.2,5.7568928771733034,Kevin Conroy,Dana Delany,Hart Bochner,Stacy Keach,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,USA,1
5531,10101013.413196398,Régis Wargnier,159,Indochine,Erik Orsenna,1992,7.1,11896,7.1,7.2,5.7568928771733034,Catherine Deneuve,Vincent Perez,Linh Dan Pham,Jean Yanne,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,France,1
5532,8682872.882397948,Walter Salles,113,Central Station,Marcos Bernstein,1998,8.0,34439,8.0,9.4,8.0,Fernanda Montenegro,Marília Pêra,Vinícius de Oliveira,Soia Lira,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brazil, France",2
5533,23354695.31813461,Franklin J. Schaffner,104,Islands in the Stream,Ernest Hemingway,1977,6.7,6903,6.7,8.3,5.7568928771733034,George C. Scott,David Hemmings,Gilbert Roland,Hart Bochner,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5534,7673447.294415519,Richard Eyre,91,Iris,John Bayley,2001,7.1,18299,7.1,7.9,7.6,Kate Winslet,Hugh Bonneville,Judi Dench,Jim Broadbent,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2
5535,6066040.3968192,Diablo Cody,86,Paradise,Diablo Cody,2013,5.0,3854,5.0,2.0,3.5,Julianne Hough,Holly Hunter,Nick Offerman,Phil Austin,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5536,6477640.396785107,Ferzan Ozpetek,110,Loose Cannons,Ivan Cotroneo,2010,7.3,11176,7.3,7.1,5.7568928771733034,Riccardo Scamarcio,Nicole Grimaudo,Alessandro Preziosi,Ennio Fantastichini,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Italy,1
5537,5929764.704928276,Diego Luna,102,Cesar Chavez,Keir Pearson,2014,6.4,3396,6.4,3.8,5.1,Kerry Adra,Maynor Alvarado,Yancey Arias,Wes Bentley,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Mexico",2
5538,8779293.46885889,Vondie Curtis-Hall,91,Gridlock'd,Vondie Curtis-Hall,1997,7.0,16312,7.0,8.8,5.7568928771733034,Tupac Shakur,Tim Roth,Thandie Newton,Charles Fleischer,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5539,14129221.25207724,John G. Avildsen,83,A Night in Heaven,Joan Tewkesbury,1983,4.4,5840,4.4,5.940134117214773,5.7568928771733034,Christopher Atkins,Lesley Ann Warren,Robert Logan,Deborah Rush,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
5540,5737349.065184531,Ali Abbas Zafar,161,Tiger Zinda Hai,Neelesh Misra,2017,6.1,17795,6.1,6.7,5.7568928771733034,Katrina Kaif,Salman Khan,Anupriya Goenka,Paresh Rawal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,India,1
5541,14107995.661809664,Peter Hyams,109,The Star Chamber,Roderick Taylor,1983,6.3,10304,6.3,7.1,5.7568928771733034,Michael Douglas,Hal Holbrook,Yaphet Kotto,Sharon Gless,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1
5542,11321915.525081068,Marc Rocco,114,Dream a Little Dream,Daniel Jay Franklin,1989,5.9,9581,5.9,0.0,5.7568928771733034,Jason Robards,Corey Feldman,Piper Laurie,Meredith Salenger,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
5543,6888467.619040406,Christopher Guest,86,For Your Consideration,Christopher Guest,2006,6.3,14517,6.3,5.1,6.8,Catherine O'Hara,Stephen Rannazzisi,Ed Begley Jr.,Eugene Levy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1
5544,6924448.471652483,J.B. Rogers,95,Say It Isn't So,Peter Gaulke,2001,4.9,14382,4.9,0.9,2.1,Chris Klein,Heather Graham,Orlando Jones,Sally Field,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1
5545,6625064.415646427,Matt Maiellaro,86,Aqua Teen Hunger Force Colon Movie Film for Theaters,Matt Maiellaro,2007,6.9,14305,6.9,4.8,5.4,Dana Snyder,Carey Means,Dave Willis,Andy Merrill,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,USA,1
5546,9950324.531998387,Carroll Ballard,126,Wind,Jeff Benjamin,1992,6.5,5842,6.5,5.0,5.7,Matthew Modine,Jennifer Grey,Cliff Robertson,Jack Thompson,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"USA, Japan",2
5547,14463261.32049806,Phillip Borsos,110,The Grey Fox,John Hunter,1982,7.6,6463,7.6,10.0,5.7568928771733034,Richard Farnsworth,Jackie Burroughs,Ken Pogue,Wayne Robson,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Canada,1
5548,6911613.310422506,Colin Nutley,110,Heartbreak Hotel,Colin Nutley,2006,5.2,2929,5.2,5.940134117214773,5.7568928771733034,Helena Bergström,Maria Lundqvist,Claes Månsson,Johan Rabaeus,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sweden,1
5549,7332314.56599573,Oliver Hirschbiegel,156,Downfall,Bernd Eichinger,2004,8.2,296355,8.2,9.1,8.2,Bruno Ganz,Alexandra Maria Lara,Corinna Harfouch,Ulrich Matthes,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"Germany, Austria, Italy",3
5550,15313957.634332394,Jeremy Joe Kronsberg,87,Going Ape!,Jeremy Joe Kronsberg,1981,3.7,5867,3.7,5.940134117214773,5.7568928771733034,Tony Danza,Jessica Walter,Stacey Nelkin,Danny DeVito,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2
5551,6625735.795400666,Richard Linklater,100,A Scanner Darkly,Philip K. Dick,2006,7.1,99865,7.1,6.7,7.3,Rory Cochrane,Robert Downey Jr.,Mitch Baker,Keanu Reeves,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,USA,1
