,BoxOffice,Runtime,Title,Year,imdbVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,score_of_D,score_of_W
9439,20264.443472975,82,Mansome,2012,3537,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.0544109178036183,0.8535326958117339
9440,39037.218886344,89,Touchy Feely,2013,3974,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.7956504669120998,1.2135519756233433
9441,46738.31232174301,91,Dirty Love,2005,8161,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.4651736681269157,0.14759581325775586
9442,38485.112640036,93,Not Cool,2014,5453,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.2272476961217836,0.5000795891712011
9443,38418.84959107,85,Welcome to Leith,2015,3669,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5878565686884979,0.4291709739405668
9444,46617.902807742,94,Mozart and the Whale,2005,9723,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.232277562765777,1.8236888171513421
9445,34659643.88348773,97,The Inbetweeners Movie,2011,72293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,0.4441196541499432,0.3501992592469278
9446,59496.964880705,99,Gentlemen Don't Eat Poets,1995,3765,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UK,1,0.43256963496190093,0.9363215218919354
9447,36957.471768431,85,The House of Tomorrow,2017,694,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.47219530700905243,0.3685821298415521
9448,28109.564425,82,Bangkok Revenge,2011,1607,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Thailand",2,0.41497596117744706,0.33058333832616515
9449,50995.609823542996,110,The Pinochet Case,2001,2586,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Chile, Belgium, Spain",4,1.5946135235922734,1.1397761267815492
9450,36825.21426554,98,Far Out Isn't Far Enough: The Tomi Ungerer Story,2012,1128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5554927451081912,0.4204485780948903
9451,50106.71309960701,87,After Freedom,2002,2287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4582331814467893,0.35950133379629
9452,39838.828615752995,82,Guy and Madeline on a Park Bench,2009,2144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,USA,1,1.427618841737254,1.4598760963632003
9453,57221.156469152,100,Cosi,1996,4712,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Australia,1,0.8388498999805476,0.9677326857100342
9454,23721.099226969,100,Kinyarwanda,2011,1372,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,"USA, France",2,0.5362586432056683,0.40880269610087205
9455,15861.511715368999,102,Growing Up Smith,2015,1176,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4880303246891478,0.3787395475034846
9456,24464.742081360004,95,Camille Claudel 1915,2013,3273,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,1.7861051478232832,0.3859439245835327
9457,176343.68438148,85,Underdogs,2013,8724,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Argentina, Spain",2,1.3077473337719963,0.7142402958947326
9458,60082.3449248,101,Love and a .45,1994,6974,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,USA,1,0.48258652628065424,0.3752642578066114
9459,26618.700339932006,82,Rat Film,2016,578,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5439918695249419,0.41350755479709206
9460,63373.373645274005,88,Bloodfist III: Forced to Fight,1992,4049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4208869718091451,0.9773194593389347
9461,48265.90560792,82,"Goodbye, Dragon Inn",2003,5159,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Taiwan,1,2.0406606980768154,0.4080123128964747
9462,43020.001778597005,93,When Harry Tries to Marry,2011,1573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.28876941258577243,0.23850538612125283
9463,18891.815227945,100,Tai Chi Hero,2012,3871,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,China,1,1.0073432677927148,0.8861337768511746
9464,46866.310155,143,Black Friday,2004,15988,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,India,1,1.2386858702617274,1.0381474231694305
9465,80774.193535,100,A Killing Affair,1986,4723,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4383445434986632,0.3463564417315557
9466,18330.304216167,120,Wild City,2015,1095,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Hong Kong,1,1.3867062683794762,0.6716229604456003
9467,52898.138196606014,77,Man of the Century,1999,3811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.4749528321775495,0.3703616287790567
9468,46645.36897855499,96,Campfire,2004,2567,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Israel,1,1.583245023798647,1.258572386219852
9469,45072.000015084006,90,Swimmers,2005,2183,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.49882369590419745,0.38557942879209983
9470,36482.437149865,98,Songs My Brothers Taught Me,2015,993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.9875006162506845,0.7590177819434571
9471,39113.896706098996,100,Love in Space,2011,1273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"China, Hong Kong, USA",3,0.41650223707886724,0.3316246849918831
9472,30516.889456943998,116,Beneath the Harvest Sky,2013,1582,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.9331513565512317,0.7147081817558949
9473,27066.031526683004,95,Mr. Right,2015,38955,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.425332783622009,0.8840824812523935
9474,38976.722031705,88,Comic-Con Episode IV: A Fan's Hope,2011,3608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.0544109178036183,0.8535326958117339
9475,6351621.216839292,97,I Give It a Year,2013,34112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, France",2,0.6548024867316545,0.33263236635866883
9476,48710.603048598,93,Showboy,2002,2524,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2,0.42240098091063294,0.558438867348784
9477,31982.909094792,105,Sophie and the Rising Sun,2016,1120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.2050329155349826,0.9591087524367623
9478,37662.45139734,85,Orchestra of Exiles,2012,963,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Israel",2,0.4980601470169232,0.3850977418187879
9479,46204.825663097996,77,Anatomy of Hell,2004,6493,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Portugal",2,2.134770066804433,1.3052797360279114
9480,46095.024593592,102,Kamikaze Girls,2004,8117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Japan,1,0.484537846424615,0.3765119564951124
9481,25121.404413180004,97,Filth,2013,90929,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, Germany, Sweden, Belgium, USA",5,0.48044242223715145,0.3738907154154484
9482,44551.52018037,95,Ellie Parker,2005,6060,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.7742570610871125,0.33061345682824955
9483,33059.841496208996,84,Phantom Boy,2015,1485,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Belgium",2,0.9219219588401801,0.7187242995092854
9484,22246.871748764,105,Eisenstein in Guanajuato,2015,2546,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Netherlands, Belgium, Finland, Mexico, France",5,1.8529143858682005,0.9983076807921515
9485,36094.063977446014,86,Off the Rails,2016,462,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canada, USA",2,0.5605676397336447,0.7831818956165777
9486,35045.331057136005,123,Last Cab to Darwin,2015,3402,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Australia,1,0.5388424158129217,0.41037806708487073
9487,13596.090644158001,80,Dave Made a Maze,2017,3454,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.488615080700274,0.3791118277057824
9488,15541.269106800002,85,Beautiful Darling,2010,1600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5219359628482716,0.4000066569105404
9489,40012.322717604,86,Familiar Strangers,2008,1823,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.7249433503475999,0.3271164404100534
9490,34183.479105954,103,Hit So Hard,2011,1557,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,0.47219530700905243,0.3685821298415521
9491,38611.935156984,180,The Autobiography of Nicolae Ceausescu,2010,2304,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Romania, Germany",2,0.571907480790223,0.43024230905755356
9492,35030.206832683,95,Kuleana,2017,168,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,0.49128313173237,0.3808079150264881
9493,49846.489153641,97,Cowboys and Angels,2000,2983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.4554213957697121,0.6527722742437065
9494,36129.600693906,91,White Bird in a Blizzard,2014,25279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"France, USA",2,2.1876688199899545,1.5921855014164974
9495,33834.933669132006,82,It Felt Like Love,2013,2650,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.9074887379946176,0.7094941265232364
9496,75184.547563062,131,The Lighthorsemen,1987,5738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Australia,1,2.7737368004096417,0.37700663094269393
9497,39782.241045145,80,Brief Interviews with Hideous Men,2009,4413,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.1575838984598994,0.6054965277809462
9498,47915.96122043501,101,What to Do in Case of Fire,2001,5691,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,1,0.4441196541499432,0.3501992592469278
9499,45726.173444952,92,Blind Shaft,2003,4120,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China, Germany, Hong Kong",3,0.5643595161364352,0.42575509943866524
9500,35482.757559006,101,Equals,2015,23014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"USA, Indonesia",2,1.4071961412274736,0.3149957680000396
9501,44531.028871847986,100,Keane,2004,6911,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,USA,1,1.2223580095524866,0.9687542278960543
9502,21420.276054738002,98,Stake Land,2010,39305,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,USA,1,1.2630311522670639,0.9968881995535932
9503,47474.583011548006,97,Jump Tomorrow,2001,3707,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA",2,1.143275675954055,0.9150273003084423
9504,20822.165576256,110,Big Bad Wolves,2013,14520,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Israel,1,0.502079609427671,0.3876297414972626
9505,36552.03388960499,84,Around a Small Mountain,2009,1823,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Italy",2,1.620885587002915,0.3712476103494506
9506,41637.15430742,101,The Last Winter,2006,9590,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"USA, Iceland",2,0.4749528321775495,0.3703616287790567
9507,829600.24,72,Regeneration,1915,15388,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5292111199009305,0.40448806950341526
9508,20474.626265112005,103,Alone in Berlin,2016,5735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, France, Germany",3,0.4498111881533581,0.3539655936319476
9509,30703.146264949,103,Super Dark Times,2017,12426,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.5284701747710228,0.4040329378723659
9510,50228.722438284014,75,Bolivia,1999,3649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Argentina, Netherlands",2,0.5503955626418963,0.41738049967839796
9511,2437.902332465,83,Dislecksia: The Movie,2012,866,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5529469750656197,0.4189178532772614
9512,36706.389997098006,98,Meet Monica Velour,2010,3150,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.4150200725155676,0.33061345682824955
9513,38583.291892887995,116,Spoken Word,2009,1348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.5188835967106975,0.3473431315695213
9514,34692.414145626004,90,The Intervention,2016,4305,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4777018268400792,0.3721311059090379
9515,38806.105452157004,106,Beyond a Reasonable Doubt,2009,12709,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"USA, Saudi Arabia",2,2.8083258290355158,1.0658932072332017
9516,33338.909395344,90,A Field in England,2013,9661,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,UK,1,1.8694215532581406,0.6993716237252633
9517,36847.141430867,90,11-11-11,2011,12546,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,"USA, Spain",2,1.08637251687042,0.19934833158150705
9518,22483.722196117997,117,Monster Hunt,2015,4280,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China, Hong Kong",2,0.45122785465369436,0.934809066881798
9519,38378.615399881004,74,Of Time and the City,2008,3031,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,2.40689685423877,1.3525935697711235
9520,39816.405252755,77,The Tracey Fragments,2007,8605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,1,1.487708896257989,0.3295986487972225
9521,33642.534809888,101,Sollers Point,2017,455,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, France",2,1.2274653648530787,0.6887927768389714
9522,45693.43067250001,105,Garage Days,2002,4814,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Australia,1,1.5991024375633365,0.6513769462632713
9523,38129.624780645,112,Fuel,2008,1996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.9064065274512301,1.0169591119839092
9524,41924.521213617,90,Free Zone,2005,4456,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Israel, Belgium, France, Spain",4,1.6005312980607842,0.8058976261870078
9525,21291.055042943997,110,For a Woman,2013,1297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,0.9376037416504264,0.7284004536985743
9526,21578.8395972,86,Song One,2014,8867,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,0.38933246429891705,0.3128459639758803
9527,34235.576802528,77,The Hero of Color City,2014,968,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, India, South Korea",3,0.28876941258577243,0.23850538612125283
9528,23883.487002102003,90,Anesthesia,2015,3846,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.4143144552998677,0.6197224622398844
9529,34302.877143846,127,Bird People,2014,3256,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,France,1,0.885332966934884,0.3649924314814571
9530,43997.286507174,112,Last Life in the Universe,2003,12263,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Thailand, Japan, Netherlands",3,0.5516719786259507,0.4181500103322725
9531,34165.071683052,110,"Rio, I Love You",2014,2095,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brazil, USA, France",3,0.28876941258577243,0.23850538612125283
9532,41312.115835956,106,Going Shopping,2005,1949,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.5684425595383258,0.5976145221695787
9533,27223.622898928006,84,Under the Shadow,2016,16820,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"UK, Jordan, Qatar, Iran",4,0.5593009751139103,0.4227324177563611
9534,59054.67753255001,90,Diary of a Hitman,1991,5223,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.4296658699894582,0.34054085293359115
9535,43498.410546591,111,Stander,2003,9815,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Canada, Germany, South Africa, UK",4,1.1034251244317446,0.3893069315870394
9536,51011.945909184,97,The Substance of Fire,1996,3663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.43982429581696636,0.7753368164397292
9537,34310.335489524005,105,Abuse of Weakness,2013,1527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Belgium, Germany",3,2.134770066804433,1.3052797360279114
9538,32551.999993461002,80,Signature Move,2017,320,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.49209230636277485,0.3813214996549124
9539,32534.460644474,115,Intent to Destroy,2017,386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.7075279181468859,0.4216447916061515
9540,33592.053870452,102,Musical Chairs,2011,1247,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,1.9732541900118314,0.29385410217645863
9541,33535.676178731,119,Beyond the Farthest Star,2015,526,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.48585848931426656,0.3773551301668831
9542,35207.791633601,110,Whores' Glory,2011,5273,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, Austria",2,0.5349644606244834,0.6516796306147311
9543,33090.52862354601,77,Sidemen: Long Road to Glory,2016,349,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Iceland, USA",2,0.5781620206090816,0.4339400256873678
9544,32566.936511175,90,Don Verdean,2015,4386,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.4779043681177728,1.0311232017616538
9545,45950.235780888,95,Bootmen,2000,4595,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Australia",2,0.4015399571266136,0.32134718336928
9546,39160.753505887995,117,The Hottest State,2006,4212,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,0.6502948010221296,0.3160644436838909
9547,41792.697321363,90,The Raspberry Reich,2004,3281,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Germany, Canada",2,1.039344237302509,0.8472259154800348
9548,36596.92309148,100,The Wedding Song,2008,2032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"France, Tunisia",2,0.523246064506096,0.4008157421617615
9549,35788.991201316014,75,Small Town Murder Songs,2010,3767,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Canada,1,0.6804578195292301,0.3756406079512413
9550,32086.6913821,75,7 Witches,2017,752,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.3752762080053939,0.3029245331329447
9551,36018.630849312,109,White Irish Drinkers,2010,2759,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.7133139705428879,0.3463849751126689
9552,43649.176881798005,93,In My Skin,2002,6632,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,France,1,0.476328387547994,0.3712476103494506
9553,42624.346880115,81,Chooch,2003,2183,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.20967370348378656,0.1740540568270492
9554,32992.627180068004,102,As I Open My Eyes,2015,1257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tunisia, France, Belgium, United Arab Emirates",4,0.5452755208284721,0.41428556564772334
9555,31971.138024067997,118,A Ciambra,2017,1167,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Italy, Brazil, Germany, France, Sweden, USA",6,0.5297721831163963,0.4048325149396738
9556,57475.06003828,113,Crooked Hearts,1991,4614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.4497690329354819,0.3539377732187053
9557,45402.439886415,103,Gangster No. 1,2000,14523,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, Germany, Ireland",3,1.8841144121802602,0.3791118277057824
9558,34749.043542185,100,L!fe Happens,2011,8005,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Canada",2,0.9636175903682552,0.5615399650441886
9559,35775.073646892,107,GasLand,2010,10977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5434380699168119,0.4131716427907289
9560,18571.427024309,80,Meet the Fokkens,2011,1603,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Netherlands,1,0.5995064766958035,0.42363665941405365
9561,36174.1088324,112,24 City,2008,2690,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"China, Hong Kong, Japan",3,1.9600383311670833,1.5557154505254962
9562,32460.92499799,90,The Son of No One,2011,16483,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,1.3012206398163357,0.5940886309578063
9563,33571.005729569995,84,The Bay,2012,23467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,USA,1,3.878463466447279,0.36679245127035603
9564,43803.573313037996,92,Under the Skin of the City,2001,3553,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Iran,1,0.5503955626418963,0.41738049967839796
9565,5884.996963848001,89,Documented,2013,829,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Philippines",2,0.5137028233753741,0.38507785477078527
9566,37379.487571793004,89,Yella,2007,3957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Germany,1,1.6943577831485686,1.3294918067790795
9567,21026.998111756002,93,Valhalla Rising,2009,51637,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denmark, UK",2,1.764219238282381,0.8676549749940842
9568,30301.983168662002,113,The Son of Joseph,2016,769,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Belgium",2,0.94426438928861,0.7327308405565724
9569,41911.077944736004,109,Take My Eyes,2003,7441,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Spain,1,0.979065422118031,0.4181500103322725
9570,46242.05092201801,108,The Boondock Saints,1999,216441,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, Canada",2,0.6922911499520468,0.5639594940135779
9571,31378.927064154,85,Dealt,2017,866,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.5516719786259507,0.4181500103322725
9572,12666.164463903999,97,Being Charlie,2015,3797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,3.8517666452794637,0.3106792753457857
9573,43784.168355484006,92,The Take,2016,29211,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"UK, France, USA, Luxembourg",4,1.1712313411768631,0.3376186972409228
9574,38078.112223354,104,Shanghai Red,2006,1784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, China",2,0.4412160626235632,0.3482698630289151
9575,30822.488064258,82,Happy Christmas,2014,7320,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,1.4728312904655314,0.9410913256952291
