,BoxOffice,Runtime,Title,Year,imdbVotes,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Short,Sport,Thriller,War,Western,Country,Country_count,score_of_D,score_of_W,score_of_A
7916,463703.703705,86,Amongst Friends,1993,4004,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.031513664048609294,0.018304593069723787,0.150008721154497
7917,323079.423219391,96,The Grocer's Son,2007,3799,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,0.04103773434130777,0.022836491289977032,0.4003697193622161
7918,691248.209477915,110,Split Image,1982,5564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Canada, USA",2,0.3990580929761512,0.1265935927106441,2.2176839575001788
7919,436734.7700706321,85,Flirt,1995,5003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"USA, Germany, Japan",3,0.21321183382671344,0.11652113875453358,0.6780996697166332
7920,375824.2602124009,80,Life and Debt,2001,3294,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.04325465570740244,0.023822172572445358,0.14734388464617176
7921,16360.818063845,105,The Family Fang,2015,6981,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,USA,1,0.08284458512024596,0.021989209528804593,3.9390546899100607
7922,276745.74750834604,106,Wakefield,2016,12314,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.08273517869221819,0.09354403054667197,1.132346879575128
7923,264159.730691479,115,Dheepan,2015,11884,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,France,1,0.2000327603810242,0.10669121092602338,0.22600934119957877
7924,317831.14655213396,92,Steep,2007,2158,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.03809274739303065,0.021489231186704864,0.13049478883601445
7925,382667.007655962,110,Under Suspicion,2000,22881,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"France, USA",2,0.35031043083526126,0.019450215059079262,3.822313744580492
7926,325294.885350393,79,Hitchcock/Truffaut,2015,5104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, USA",2,0.04467326075916339,0.024440868089616097,1.0751322326435426
7927,265872.949527228,100,"I, Daniel Blake",2016,41014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, France, Belgium",3,0.7095926287688193,0.23966255012762755,0.15356429372839367
7928,430980.050388404,112,An Awfully Big Adventure,1995,5599,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1,0.5070777031494874,0.01907981228999202,1.4006593498959017
7929,393826.08495858,118,The Wind Will Carry Us,1999,9120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iran, France",2,0.20328175958308467,0.13545183087024637,0.18802369084604945
7930,529114.7752747281,97,Chattahoochee,1989,5622,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.24572406987909837,0.06489845057195504,2.6467855441274626
7931,480775.42470724,89,Closet Land,1991,6203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.04148040356903983,0.021801833602850356,0.9841659367624508
7932,369630.68120355305,112,Dark Blue World,2001,7352,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Czech Republic, UK, Germany, Denmark, Italy, France",6,0.08812135502158305,0.021690855944861403,0.617543651030674
7933,285277.9079883509,98,Turtles Can Fly,2004,17257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Iran, France, Iraq",3,0.26077323401467345,0.10890686954822727,0.1558187170867355
7934,280447.999909056,90,Blue Ruin,2013,57078,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"USA, France",2,0.09380658333300367,0.05086414186025351,0.14932488486988518
7935,275864.099062482,101,The Green Prince,2014,2999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Germany, UK, Israel",3,0.04372622141378973,0.023444090260305604,0.11774196668023497
7936,290177.28232442896,105,The Music Never Stopped,2011,7945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03992206843544611,0.03775522016729717,0.6537044360877438
7937,279712.10394050396,107,The Zero Theorem,2013,41710,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"UK, Romania, France, USA",4,0.4184618400765774,0.019507080172946924,0.643046977633581
7938,226356.1769706049,91,Blood: The Last Vampire,2009,15075,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"Hong Kong, France, China",3,0.06667473724012994,0.04109265558031542,0.4291856968865971
7939,353631.591728415,94,Mayor of the Sunset Strip,2003,3465,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,USA,1,0.20706191746274016,0.02332240347715599,0.2962496160346902
7940,361683.890072676,112,The Reckoning,2002,7667,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"UK, Spain",2,0.2500409855775721,0.019220802585901833,0.5878431997966056
7941,160449.354999042,78,Alive Inside,2014,3271,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,USA,1,0.042742543307681714,0.02359655577971276,0.14568069162835834
7942,476151.65599017,92,Twenty-One,1991,4238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,0.07035467446837396,0.019368500108987944,0.26348973481301563
7943,280597.82146716,112,Love in the Buff,2012,2241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Hong Kong, China",2,0.08271001812572261,0.02304438576878172,0.3374704266153914
7944,297188.49839288404,88,Jean-Michel Basquiat: The Radiant Child,2010,2824,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.22745076410961537,0.024222044963919918,0.22705987696264684
7945,321057.711413614,76,Old Joy,2006,6914,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.2994845519447052,0.10410608578267859,0.2151947578375133
7946,243935.7038,108,My Brother Is an Only Child,2007,7068,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Italy, France",2,0.04222740078720686,0.023368359765306376,0.25306854936945256
7947,257177.4512096741,92,"Life, Animated",2016,4988,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.044270174659746184,0.024265995790025877,0.26114687149500004
7948,272049.344795076,76,The Blue Room,2014,3313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,France,1,0.040978073182990904,0.022809636099583985,0.8868981056935779
7949,262255.00676584605,94,Dean,2016,1134,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.036772956253970195,0.020870529358054567,0.16110693487075567
7950,386133.4934412781,98,The War Zone,1999,11474,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Italy, UK",2,0.04233067653321196,0.023414209419105284,0.27146060306212383
7951,373587.98830038,87,Maelstrom,2000,6593,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Canada,1,0.30904593555018617,0.02285681432482107,0.2816242699018134
7952,173747.51269254,95,Civil Brand,2002,2873,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.06650385466344352,0.06584633654722816,0.4087835359064663
7953,271274.85674022604,180,National Gallery,2014,1675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, USA, UK",3,0.04537455331396044,0.02474339780605031,0.15421037711045346
7954,285261.48169778497,93,Chicken with Plums,2011,8783,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Germany, Belgium",3,0.09467146686363154,0.0511881330773708,1.0962797353062717
7955,293024.830027704,103,Trollhunter,2010,62641,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Norway,1,0.08801976519183809,0.02266740374429849,0.13890755996212067
7956,443249.99580836704,83,Theremin: An Electronic Odyssey,1993,4390,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"USA, UK",2,0.04290355843106395,0.023667624814821774,0.1462038124006585
7957,260918.450709845,140,The Fortress,2017,774,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,South Korea,1,0.036725072662237054,0.020847901142514186,0.4356806372337367
7958,220325.56100000002,87,Lola Versus,2012,8659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.11348176791970507,0.06625016053096036,0.8599240366411105
7959,326691.727100025,107,Riding Alone for Thousands of Miles,2005,6241,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hong Kong, China, Japan",3,0.6558546119688549,0.023551125636325124,0.3882193372305169
7960,55485.09755989201,97,In Praise of Love,2001,4903,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, Switzerland",2,0.1347446066104046,0.04578808692044494,0.12431732808671951
7961,538475.4704554239,96,Call Me,1988,4670,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,USA,1,0.033932430649798284,0.01950539234340051,0.36738674220985923
7962,268725.98984523,147,Tazza: The Hidden Card,2014,2050,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1,0.03754260077178808,0.02123249026842338,0.1981139570291264
7963,45745.505145245,122,War of the Arrows,2011,10895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,South Korea,1,0.03819838715558969,0.021538343467062307,0.29690454537801514
7964,429783.184434906,97,The Signal,2014,57749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,USA,1,0.03542691226942037,0.02022948125558253,0.5008967039195809
7965,395375.1391383421,101,The Swindle,1997,4792,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"France, Switzerland",2,0.33193012699509516,0.12247096847840679,1.5560752793682928
7966,144944.346481508,97,Spread,2009,36794,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.315490729388149,0.060093428805285204,1.1589729812812686
7967,388084.31722955697,91,Dog Park,1998,4851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Canada, USA",2,0.08977137707501924,0.017127707647417594,1.2269695891260803
7968,229240.3229865009,94,Gook,2017,1818,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.04284520501544788,0.023641882767630386,0.21319738050273393
7969,288775.43085342,155,Humko Deewana Kar Gaye,2006,5238,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,0.03416420413019323,0.06286826139581514,1.407013618831846
7970,252917.41239254,91,Band Aid,2017,4095,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,USA,1,0.040873100633641024,0.06625016053096036,0.42684992679144007
7971,269552.83216226404,116,The Attacks of 26/11,2013,4729,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,India,1,0.15637652793879353,0.03976155524088989,0.27657368881396605
7972,354171.01662496396,106,Promises,2001,4859,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.046958912210255103,0.025419065903685194,0.1593237374966221
7973,363345.820557606,89,George Washington,2000,9602,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.49630361259616207,0.12708584604180576,0.14899581781131707
7974,410201.3307053421,104,Rough Magic,1995,4889,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, USA, France",3,0.06816153081561163,0.037407931601564554,2.490931968576405
7975,259171.05496580398,120,The Galapagos Affair: Satan Came to Eden,2013,1877,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"USA, Ecuador, Germany, Norway",4,0.09308775635509167,0.022809636099583985,2.0638259817067564
7976,267535.72243287,82,Enlighten Up!,2008,1732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03605501052836495,0.020529896506035306,0.12378809167157104
7977,290687.992397854,83,My Dog Tulip,2009,2673,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.04315247089931298,0.04700335078163809,1.6323802665006892
7978,268286.02911848,101,Keep the Lights On,2012,5596,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.1839711133634293,0.07464651509540869,0.2754684113539928
7979,329529.07803670195,80,Watermarks,2004,2199,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,"Israel, USA, France, Austria",4,0.09058469822660509,0.023822172572445358,0.14734388464617176
7980,418557.169756383,112,The New Age,1994,4305,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.07853194602250364,0.143538769608128,1.0428435524444597
7981,328234.22883899097,108,Up and Down,2004,3707,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Czech Republic,1,0.14410267812225228,0.050479602324768426,0.14467721648954787
7982,385860.2543037381,115,The Harmonists,1997,5895,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Germany, Austria",2,0.08545115681014975,0.04717664718852154,0.29185224643081437
7983,243935.7038,124,Youth Without Youth,2007,13689,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"USA, Romania, France, Italy, Germany",5,0.6730983418528113,0.018146907977458975,1.3159400004385329
7984,342962.237062368,99,The Cuckoo,2002,8742,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Russia,1,0.0438653274721285,0.024089624462104886,0.14932488486988518
7985,94128.689703825,78,The Legend of God's Gun,2007,1698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,USA,1,0.031075827918260305,0.01808326210174018,0.10725269621208018
7986,231513.69298758,102,My Uncle Rafael,2012,1028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.027404881994618747,0.016177007534653596,0.27276304333070966
7987,154524.230579545,95,The Summit,2012,4743,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ireland, UK, USA",3,0.03831033142562518,0.24793796706987503,0.131208974309177
7988,368770.90919400007,105,Santitos,1999,3147,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mexico, France, Spain, Canada, USA",5,0.07793767880201319,0.021438475117800636,0.2799301026820332
7989,437385.16339356295,104,Dead Alive,1992,88418,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,New Zealand,1,0.563320852947226,0.022950826762403214,0.14096059647263115
7990,155453.12990650194,84,Black Dynamite,2009,42832,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.041916818514989775,0.023230168123061,0.19813626238560955
7991,133903.7433,88,3-Iron,2004,45899,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"South Korea, Japan",2,0.30087015794562283,0.1848084792055477,0.15129028191841798
7992,179262.46391125,106,The Ottoman Lieutenant,2017,21476,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Turkey, USA",2,0.3250905197090396,0.04276066015986457,1.8819010869659178
7993,282435.227129228,87,Chaos Theory,2008,31268,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.09252554450731611,0.07783553665154538,1.6000177790483994
7994,270280.208241837,117,Trishna,2011,3756,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,0.46863931721631724,0.04621953540286356,0.331812187279347
7995,398715.12261988,84,Lie Down with Dogs,1995,3840,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.03252227615785455,0.01880977373908878,0.11207892605074571
7996,155809.18617828,110,Carter High,2015,818,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.03346616388446052,0.01927674101778158,0.7329656039999989
7997,234896.8106,110,Il Divo,2008,15317,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Italy, France",2,0.19378792322655872,0.10393115356911119,0.20310651971892751
7998,352605.790058193,102,Happy Times,2000,6187,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,China,1,0.6558546119688549,0.022714931624373925,0.1392510439360065
7999,364319.8594957861,121,One Man's Hero,1999,3663,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Spain, Mexico, USA",3,0.06751018549821242,0.017258808605941197,1.1354809406765523
8000,158952.774355645,109,Like Someone in Love,2012,9615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Japan, France",2,0.20328175958308467,0.13545183087024637,0.32409090176244154
8001,276562.81454501697,110,Nina's Tragedies,2003,2786,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Israel,1,0.03852726281112556,0.021690855944861403,0.287510220289333
8002,129966.97324698,93,A Good Woman,2004,12578,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"UK, Italy, Spain, Luxembourg, USA",5,0.11518708602383504,0.06955430321713842,1.7900385341358613
8003,243940.3608904289,94,Crown Heights,2017,1428,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.038959206825132514,0.021890291938379876,0.1836680524910722
8004,370010.215618407,111,The Land Girls,1998,4502,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"UK, France",2,0.07192984068125574,0.020689616089385434,1.3478476222306337
8005,350164.940791131,81,The Independent,2000,3610,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.11531199409618235,0.02001043977579323,0.45847421457237697
8006,245249.62170598801,111,American Satan,2017,2364,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,USA,1,0.037057616357599736,0.021004786224117413,0.16412903866683093
8007,160496.50497180302,105,Kontroll,2003,24269,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hungary,1,0.21902726197622413,0.023777251518839325,0.1470121585201941
8008,275081.62298656197,108,El Bulli: Cooking in Progress,2010,2128,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Germany,1,0.03688390661815857,0.020922911603509883,0.12652020423131724
8009,273955.46087442,84,Rare Exports: A Christmas Tale,2010,23926,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Finland, Norway, France, Sweden",4,0.08342149707995535,0.04621176062402918,0.18403138433013594
8010,346866.416450685,94,Chopper,2000,36485,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Australia,1,0.1349527211332979,0.022524107571487685,0.6372831781326519
8011,249874.02127674906,157,Tevar,2015,3054,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,India,1,0.02800291826705681,0.01649389226992945,0.63210104745081
8012,251105.21684542703,129,Hamari Adhuri Kahani,2015,4795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,India,1,0.12304866344568552,0.04408221567889964,0.6275582218679294
8013,330812.00235862203,109,Wilbur Wants to Kill Himself,2002,9356,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Denmark, UK, Sweden, France",4,0.28725214714723774,0.02304438576878172,0.34043524863710817
8014,335800.255639541,130,Circuit,2001,3401,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.02606709250844786,0.015458869458651546,0.12299293299364736
8015,206005.141744227,120,Wah-Wah,2005,4592,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, France, South Africa",3,0.03721567962439721,0.02107914067888307,2.570739326244416
8016,124184.96042241898,88,Big Fan,2009,9766,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,USA,1,0.04129217876403221,0.0777843259571888,0.9318897661528309
8017,250901.8036,100,O Jerusalem,2006,2472,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"France, UK, Italy, Greece, Israel, USA",6,0.0719655866526183,0.018023057755458583,0.35047398102788074
8018,344078.972462187,90,Swimming,2000,3420,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.039495636561878135,0.02213660751105973,0.39506479498863417
8019,231469.45891118,85,The Foot Fist Way,2006,12057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.0754001295714999,0.020712447563923393,0.3747663281586575
8020,262408.40582026,109,Elena,2011,11721,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Russia,1,0.1502560364386323,0.05289332339881275,0.20510898075134815
8021,233009.0,106,Generation Wealth,2018,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.03264464785112387,0.018870627366339418,0.11248635312914922
8022,267113.82307882205,135,Gainsbourg: A Heroic Life,2010,9900,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,France,1,0.039066800050584126,0.021939816606301375,0.2947194396616128
8023,247202.51893362106,100,The Invitation,2015,63542,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,USA,1,0.12782310000328093,0.07700786207332246,0.5272051644541571
8024,56877.31129101,90,Down and Derby,2005,2354,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.028575575617058,0.01679497263306198,0.5337410804112769
8025,246639.72703968,84,Diplomacy,2014,4876,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"France, Germany",2,0.22669048626852667,0.023777251518839325,1.0389735547064372
8026,212500.653224452,84,Jimmy Vestvood: Amerikan Hero,2016,2340,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.07521001531238647,0.020795296691165494,0.871144640921279
8027,240840.07398471,121,Tezz,2012,2629,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, India",2,0.2911976423710116,0.08833780972706015,1.4011363528963332
8028,259663.29227717398,111,Brighton Rock,2010,6758,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,UK,1,0.033935882527216736,0.06952074228819695,2.44114229855669
8029,244418.99273025803,84,Slow West,2015,36813,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"UK, New Zealand",2,0.04253685552362347,0.023505591655445968,0.512053673689848
8030,412900.4060160209,101,Fifty/Fifty,1992,4235,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.25888812038002984,0.06378096698972184,0.7520213940631456
8031,244614.30724382398,141,The Taking of Tiger Mountain,2014,2918,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,China,1,0.28039742876172924,0.021690855944861403,0.6102561390928537
8032,238410.09767204203,120,The Love Witch,2016,8623,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.04243382783685395,0.0234599531482675,0.18466470364489765
8033,379665.4738448,109,Land and Freedom,1995,12266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"UK, Spain, Germany, Italy, France",5,0.7095926287688193,0.07560935456482169,0.6391637308447267
8034,182587.51502481,100,Confetti,2006,6393,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,UK,1,0.03474320542925037,0.01989986232215921,0.5176524302534145
8035,360007.1240293901,109,Still Breathing,1997,5105,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,USA,1,0.037827372876770154,0.021365592080386773,0.986074017098955
8036,325954.23624194204,86,High Heels and Low Lifes,2001,5552,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UK, USA",2,0.15409827261078707,0.024163528620029538,0.9721462671738738
8037,1735739.299343463,97,A Royal Night Out,2015,8189,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,UK,1,0.2199546736527615,0.021590321330543536,1.4241648981598292
8038,169770.54870957602,83,InAPPropriate Comedy,2013,4595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USA,1,0.008239844715385481,0.004532282688450785,1.5318449022258835
8039,304284.20531235303,120,Guiana 1838,2004,2032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"USA, Guyana",2,0.038632271648030035,0.02173943118486474,0.13226502354798736
8040,505126.9120504321,150,Bellman and True,1987,4613,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UK,1,0.30931129045700884,0.02123249026842338,0.16322930985229148
8041,229425.00201407,103,Rumble: The Indians Who Rocked The World,2017,417,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Canada,1,0.04447193509802527,0.02435361697974452,0.15129028191841798
